DBN,School Name,year_start,scenario,yhat,yhat_lower,yhat_upper
02M225,Ella Baker School,2018,prophet_train,221.34487583232033,217.163928072523,225.6517904255921
02M225,Ella Baker School,2019,prophet_train,226.97098609464064,222.6307564324821,231.6617321759589
02M225,Ella Baker School,2020,prophet_train,232.61251035767967,228.54143192905914,236.5330841087774
02M225,Ella Baker School,2021,prophet_train,213.78339074494863,209.6524344537473,218.12130626392118
02M225,Ella Baker School,2025,prophet_forecast,138.41532566494865,133.39553411085345,143.5775656023821
02M225,Ella Baker School,2026,prophet_forecast,119.58620605221766,112.7886120360936,126.94785165611928
02M225,Ella Baker School,2027,prophet_forecast,100.75708643948661,84.3124321414126,116.91870441042732
02M234,P.S. 234 Independence School,2013,prophet_train,785.246333,739.274291120849,829.4220309952763
02M234,P.S. 234 Independence School,2014,prophet_train,748.4609527991538,704.8664656680498,796.2702226588897
02M234,P.S. 234 Independence School,2015,prophet_train,711.6755725983077,665.0646086836231,755.4664366215429
02M234,P.S. 234 Independence School,2016,prophet_train,674.7894105338975,629.0370485689853,721.9205291568774
02M234,P.S. 234 Independence School,2017,prophet_train,638.0040303330513,589.3501340554185,680.9980260910296
02M234,P.S. 234 Independence School,2018,prophet_train,601.2186501322051,560.3683527546078,647.9099813858372
02M234,P.S. 234 Independence School,2019,prophet_train,564.433269931359,519.1376399893849,609.5215751988284
02M234,P.S. 234 Independence School,2020,prophet_train,527.5471078669487,484.1082029731211,569.9074725668468
02M234,P.S. 234 Independence School,2021,prophet_train,507.7901886657915,464.223867270467,551.6073759338612
02M234,P.S. 234 Independence School,2022,prophet_train,488.0332694646342,440.2990806409843,533.8561352606067
02M234,P.S. 234 Independence School,2023,prophet_train,468.2763502634769,424.27906020810326,513.2873251173331
02M234,P.S. 234 Independence School,2024,prophet_train,448.4653025165631,403.2511130522341,495.2545847962931
02M234,P.S. 234 Independence School,2025,prophet_forecast,428.7083833154058,382.98279744452054,477.23634500692947
02M234,P.S. 234 Independence School,2026,prophet_forecast,408.9514641142485,359.4821657653817,458.5620896357169
02M234,P.S. 234 Independence School,2027,prophet_forecast,389.19454491309114,339.65311731514566,437.67131024924186
02M267,"East Side Elementary School, PS 267",2015,prophet_train,369.96832889999996,350.2146066094,390.723699426549
02M267,"East Side Elementary School, PS 267",2016,prophet_train,379.02204011058393,357.27891679717266,399.28972523951734
02M267,"East Side Elementary School, PS 267",2017,prophet_train,388.05101440529194,366.03276387181114,410.5703229898076
02M267,"East Side Elementary School, PS 267",2018,prophet_train,397.0799887,375.75052049757153,418.1943688247621
02M267,"East Side Elementary School, PS 267",2019,prophet_train,406.108962994708,385.15452988751684,429.62998175928067
02M267,"East Side Elementary School, PS 267",2020,prophet_train,415.162674205292,393.4920551413905,435.82921992798515
02M267,"East Side Elementary School, PS 267",2021,prophet_train,397.46109325264604,374.5011012510879,418.3579582969768
02M267,"East Side Elementary School, PS 267",2022,prophet_train,379.7595123,356.90902273885,401.6004142614441
02M267,"East Side Elementary School, PS 267",2023,prophet_train,362.05793134735404,340.8183713189962,383.4584426720042
02M267,"East Side Elementary School, PS 267",2024,prophet_train,344.307852912646,323.1036727897396,367.0758423362302
02M267,"East Side Elementary School, PS 267",2025,prophet_forecast,326.6062719600001,304.8056182587935,348.22902873380076
02M267,"East Side Elementary School, PS 267",2026,prophet_forecast,308.904691007354,283.65737775933286,336.4387362556454
02M267,"East Side Elementary School, PS 267",2027,prophet_forecast,291.203110054708,263.91555365901553,319.4638520861103
02M290,P.S. 290 Manhattan New School,2013,prophet_train,695.0448675,652.2334466647494,735.4231067332055
02M290,P.S. 290 Manhattan New School,2014,prophet_train,659.6795604551394,619.3815155388523,698.4977212327931
02M290,P.S. 290 Manhattan New School,2015,prophet_train,624.3142534102788,587.803635516696,664.7602217244635
02M290,P.S. 290 Manhattan New School,2016,prophet_train,588.8520551132405,549.8347890111932,632.8981633597109
02M290,P.S. 290 Manhattan New School,2017,prophet_train,553.4867480683798,515.7249075162757,593.6307128706973
02M290,P.S. 290 Manhattan New School,2018,prophet_train,518.1214410235192,478.65807317253393,559.3498637587827
02M290,P.S. 290 Manhattan New School,2019,prophet_train,482.75613397865857,443.47433445241137,522.0863252139993
02M290,P.S. 290 Manhattan New School,2020,prophet_train,447.2939356816202,405.0667366031671,486.43775086142557
02M290,P.S. 290 Manhattan New School,2021,prophet_train,416.0246181011386,374.41915298093966,458.274971049495
02M290,P.S. 290 Manhattan New School,2022,prophet_train,384.75530052065704,345.7555100595941,426.35768485979975
02M290,P.S. 290 Manhattan New School,2023,prophet_train,353.4859829401754,312.84826523452176,392.0994409842833
02M290,P.S. 290 Manhattan New School,2024,prophet_train,322.13099599645966,281.25215831962913,361.152742955843
02M290,P.S. 290 Manhattan New School,2025,prophet_forecast,290.86167841597813,252.74473179296365,332.46707212382563
02M290,P.S. 290 Manhattan New School,2026,prophet_forecast,259.59236083549644,218.44589885430003,295.29155492116377
02M290,P.S. 290 Manhattan New School,2027,prophet_forecast,228.32304325501497,186.75822644600348,269.4713578769844
02M343,The Peck Slip School,2017,prophet_train,434.308824,407.68689970668834,461.50571150673056
02M343,The Peck Slip School,2018,prophet_train,412.8005147413375,384.3068972180787,437.62814524955604
02M343,The Peck Slip School,2019,prophet_train,391.292205482675,362.01371548190025,419.3906487104339
02M343,The Peck Slip School,2020,prophet_train,369.72496934933133,341.202957716604,397.6410217856505
02M343,The Peck Slip School,2021,prophet_train,345.42489758107166,317.4685523998384,371.9896827528418
02M343,The Peck Slip School,2022,prophet_train,321.12482581281193,292.28039384765685,347.2177793837269
02M343,The Peck Slip School,2023,prophet_train,296.82475404455226,268.14527247785264,323.08879517169913
02M343,The Peck Slip School,2024,prophet_train,272.45810673720143,245.84903045499425,301.031570680115
02M343,The Peck Slip School,2025,prophet_forecast,248.15803496894182,220.8685675431705,275.3296488264804
02M343,The Peck Slip School,2026,prophet_forecast,223.8579632006821,196.0241401346506,251.9068288584056
02M343,The Peck Slip School,2027,prophet_forecast,199.5578914324224,171.8277806670403,228.4088239097418
02M527,P.S. 527 - East Side School for Social Action,2017,prophet_train,404.48328,384.4434425476243,424.9421988966911
02M527,P.S. 527 - East Side School for Social Action,2018,prophet_train,425.2318768369183,406.4989090551398,444.9893458239739
02M527,P.S. 527 - East Side School for Social Action,2019,prophet_train,445.9804736738365,426.92631889126693,464.9222444107416
02M527,P.S. 527 - East Side School for Social Action,2020,prophet_train,466.7859159815408,447.0131067499553,486.3347649004637
02M527,P.S. 527 - East Side School for Social Action,2021,prophet_train,442.32870582588976,421.4377853525836,461.64085162633955
02M527,P.S. 527 - East Side School for Social Action,2022,prophet_train,417.8714956702386,398.6241400007249,438.7653757731061
02M527,P.S. 527 - East Side School for Social Action,2023,prophet_train,393.4142855145874,373.9497986868802,412.05574485977075
02M527,P.S. 527 - East Side School for Social Action,2024,prophet_train,368.8900693037153,348.1635796928187,387.9097270846448
02M527,P.S. 527 - East Side School for Social Action,2025,prophet_forecast,344.43285914806415,323.6094837090159,365.98622342877053
02M527,P.S. 527 - East Side School for Social Action,2026,prophet_forecast,319.975648992413,292.82759836055965,345.9362094828573
02M527,P.S. 527 - East Side School for Social Action,2027,prophet_forecast,295.5184388367618,258.1416381458761,329.7095109192098
